UID_Row,Sup_type,Supplier_type,Supplier_name,Address_Street,City,County,Postcode,Lat,Long,Hierarchy,Category,MIX01,PLA01,HAR01,MET01,PAP01,TIM01,DMR01,CEIL01,HAZ01,GLA01,MUN01,CON01,BRI01,FURN01,FLO01,INS01,GARD01,TIL01,NON01,NHM01,Other
83,Charity,1,Brown's Field Youth and Community Centre,31A Green End Road,Cambridge,Cambridgeshire,CB4 1RU,52.22581,0.14693,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
94,Charity,1,Cambridge Re-use,Unit H,Cambridge,Cambridgeshire,CB1 8DH,52.18784,0.15509,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
94,Charity,1,Cambridge Re-use,Unit H,Cambridge,Cambridgeshire,CB1 8DH,52.18784,0.15509,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
94,Charity,1,Cambridge Re-use,Unit H,Cambridge,Cambridgeshire,CB1 8DH,52.18784,0.15509,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
96,Charity,1,Cardiff YMCA Retail,38 Albany Road,Cardfiff,Glamorganshire,CF24 3RQ,51.49304,-3.16941,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
96,Charity,1,Cardiff YMCA Retail,38 Albany Road,Cardfiff,Glamorganshire,CF24 3RQ,51.49304,-3.16941,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
96,Charity,1,Cardiff YMCA Retail,38 Albany Road,Cardfiff,Glamorganshire,CF24 3RQ,51.49304,-3.16941,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
97,Charity,1,Care Zone,11 Titan Drive,Peterborough,Cambridgeshire,PE1 5XN,52.5736934,-0.2087151,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
97,Charity,1,Care Zone,11 Titan Drive,Peterborough,Cambridgeshire,PE1 5XN,52.5736934,-0.2087151,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
97,Charity,1,Care Zone,11 Titan Drive,Peterborough,Cambridgeshire,PE1 5XN,52.5736934,-0.2087151,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
98,Recycling facility,5,Carpet Tile Recycling,27 Forester Street,Nottingham,Nottinghamshire,NG4 2LJ,52.9643878,-1.0756027,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
100,Charity,1,Castle Furniture Project,Tom Rodgers Mill,Cupar,Fife,KY15 4DQ,56.3201338,-3.0116523,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
100,Charity,1,Castle Furniture Project,Tom Rodgers Mill,Cupar,Fife,KY15 4DQ,56.3201338,-3.0116523,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
100,Charity,1,Castle Furniture Project,Tom Rodgers Mill,Cupar,Fife,KY15 4DQ,56.3201338,-3.0116523,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
101,Charity,1,Castle Furniture Reuse Mega Store,Unit 6,Glenrothes,Fife,KY7 5QF,56.1984913,-3.1596594,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
101,Charity,1,Castle Furniture Reuse Mega Store,Unit 6,Glenrothes,Fife,KY7 5QF,56.1984913,-3.1596594,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
101,Charity,1,Castle Furniture Reuse Mega Store,Unit 6,Glenrothes,Fife,KY7 5QF,56.1984913,-3.1596594,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
103,Manufacturer,7,Cawleys,1 Covent Garden Close,Luton,Bedfordshire,LU4 8QB,51.89724,-0.446,MRF,C,,,,,,,,,,,,,,,,,,,,,
103,Manufacturer,7,Cawleys,1 Covent Garden Close,Luton,Bedfordshire,LU4 8QB,51.89724,-0.446,MRF,C,,,,,,,,,,,,,,,,,,,,,
103,Manufacturer,7,Cawleys,1 Covent Garden Close,Luton,Bedfordshire,LU4 8QB,51.89724,-0.446,MRF,C,,,,,,,,,,,,,,,,,,,,,
104,Charity,1,CCAM (Reading),The Furniture Shop,Reading,Berkshire,RG1 2SU,51.4492005,-0.965876,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
104,Charity,1,CCAM (Reading),The Furniture Shop,Reading,Berkshire,RG1 2SU,51.4492005,-0.965876,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
104,Charity,1,CCAM (Reading),The Furniture Shop,Reading,Berkshire,RG1 2SU,51.4492005,-0.965876,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
105,Recycling facility,5,CCC Skips,Suite 6,Epping Forest,London,E11 1PB,51.58369,0.02486,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
106,Recycling facility,5,CD Waste Management,Deptford Recycling Centre,Deptford,London,SE14 5RS,51.48456,-0.04483,MRF,C,,,,,,,,,,,,,,,,,,,,,
108,Charity,1,Centre for Youth Community,CYCD,Luton,Bedfordshire,LU4 8HZ,51.88708,-0.43009,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
108,Charity,1,Centre for Youth Community,CYCD,Luton,Bedfordshire,LU4 8HZ,51.88708,-0.43009,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
108,Charity,1,Centre for Youth Community,CYCD,Luton,Bedfordshire,LU4 8HZ,51.88708,-0.43009,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
111,Charity,1,Chalk CIC,17 Leg Street,Oswestry,Shropshire,SY11 2NL,52.8602402,-3.0537272,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
111,Charity,1,Chalk CIC,17 Leg Street,Oswestry,Shropshire,SY11 2NL,52.8602402,-3.0537272,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
111,Charity,1,Chalk CIC,17 Leg Street,Oswestry,Shropshire,SY11 2NL,52.8602402,-3.0537272,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
112,Charity,1,CHALK Outlet,100 Castle Street,Oswestry,Shropshire,SY11 2EL,52.8573903,-3.0547572,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
112,Charity,1,CHALK Outlet,100 Castle Street,Oswestry,Shropshire,SY11 2EL,52.8573903,-3.0547572,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
112,Charity,1,CHALK Outlet,100 Castle Street,Oswestry,Shropshire,SY11 2EL,52.8573903,-3.0547572,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
113,Charity,1,Changing Livers Warehouse,Unit 2A,Clevedon,Avon ,BS21 6QJ,51.4310088,-2.8613421,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
113,Charity,1,Changing Livers Warehouse,Unit 2A,Clevedon,Avon ,BS21 6QJ,51.4310088,-2.8613421,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
113,Charity,1,Changing Livers Warehouse,Unit 2A,Clevedon,Avon ,BS21 6QJ,51.4310088,-2.8613421,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
114,Charity,1,Changing Lives in Cheshire,Unit 12 Road Two,Crewe,Cheshire,CW7 3QL,53.1955925,-2.4979658,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
114,Charity,1,Changing Lives in Cheshire,Unit 12 Road Two,Crewe,Cheshire,CW7 3QL,53.1955925,-2.4979658,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
114,Charity,1,Changing Lives in Cheshire,Unit 12 Road Two,Crewe,Cheshire,CW7 3QL,53.1955925,-2.4979658,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
115,Charity,1,changing Lives in Clevedon,9-10 Clevedon Triangle Centre,Clevedon,Avon ,BS21 6HX,51.4353101,-2.8522878,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
115,Charity,1,changing Lives in Clevedon,9-10 Clevedon Triangle Centre,Clevedon,Avon ,BS21 6HX,51.4353101,-2.8522878,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
115,Charity,1,changing Lives in Clevedon,9-10 Clevedon Triangle Centre,Clevedon,Avon ,BS21 6HX,51.4353101,-2.8522878,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
116,Charity,1,changing Lives in Nailsea,10 Clevedon Walk,Nailsea,North Somerset,BS48 1RS,51.4337394,-2.759011,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
116,Charity,1,changing Lives in Nailsea,10 Clevedon Walk,Nailsea,North Somerset,BS48 1RS,51.4337394,-2.759011,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
116,Charity,1,changing Lives in Nailsea,10 Clevedon Walk,Nailsea,North Somerset,BS48 1RS,51.4337394,-2.759011,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
117,Charity,1,Changing Lives in Warrington,Unit H2,Warrington,Cheshire,WA1 2QQ,53.3908959,-2.5899075,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
117,Charity,1,Changing Lives in Warrington,Unit H2,Warrington,Cheshire,WA1 2QQ,53.3908959,-2.5899075,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
117,Charity,1,Changing Lives in Warrington,Unit H2,Warrington,Cheshire,WA1 2QQ,53.3908959,-2.5899075,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
118,Charity,1,Cheltenham Stop (Emmaus Gloucestershire),18 Henrietta Street,Cheltenham,Gloucestershire,GL50 4AA,51.9035354,-2.0770609,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
118,Charity,1,Cheltenham Stop (Emmaus Gloucestershire),18 Henrietta Street,Cheltenham,Gloucestershire,GL50 4AA,51.9035354,-2.0770609,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
118,Charity,1,Cheltenham Stop (Emmaus Gloucestershire),18 Henrietta Street,Cheltenham,Gloucestershire,GL50 4AA,51.9035354,-2.0770609,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
120,Charity,1,Circulate Furniture Recycling,Unit 14,Blaenavon,Monmouthshire,NP4 9RL,51.7752929,-3.0958761,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
120,Charity,1,Circulate Furniture Recycling,Unit 14,Blaenavon,Monmouthshire,NP4 9RL,51.7752929,-3.0958761,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
120,Charity,1,Circulate Furniture Recycling,Unit 14,Blaenavon,Monmouthshire,NP4 9RL,51.7752929,-3.0958761,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
121,Reprocessor,8,City Demoltion,Blews Street,Aston,West Midlands,B6 4EP,52.49177,-1.89296,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
121,Reprocessor,8,City Demoltion,Blews Street,Aston,West Midlands,B6 4EP,52.49177,-1.89296,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
121,Reprocessor,8,City Demoltion,Blews Street,Aston,West Midlands,B6 4EP,52.49177,-1.89296,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
121,Reprocessor,8,City Demoltion,Blews Street,Aston,West Midlands,B6 4EP,52.49177,-1.89296,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
121,Reprocessor,8,City Demoltion,Blews Street,Aston,West Midlands,B6 4EP,52.49177,-1.89296,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
121,Reprocessor,8,City Demoltion,Blews Street,Aston,West Midlands,B6 4EP,52.49177,-1.89296,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
122,Recycling facility,5,City Scrap,7 Dale Street,Lincoln ,Lincolnshire,LN5 8LL,53.22394,-0.52117,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
123,Recycling facility,5,City Services,City Demolition Services Ltd,Grays,Essex,RM17 5XR,51.48171,0.30813,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
124,Recycling facility,5,City Waste London,Unit 3-4 Roffey Hall Farm,Harlow,London,CM17 0NS,51.76253,0.17138,MRF,C,,,,,,,,,,,,,,,,,,,,,
132,Manufacturer,7,Clews Recycling,Unit 17 Hunters Lane,Rugby,Warwickshire,CV21 1EA,52.38191,-1.26137,MRF,C,,,,,,,,,,,,,,,,,,,,,
132,Manufacturer,7,Clews Recycling,Unit 17 Hunters Lane,Rugby,Warwickshire,CV21 1EA,52.38191,-1.26137,MRF,C,,,,,,,,,,,,,,,,,,,,,
132,Manufacturer,7,Clews Recycling,Unit 17 Hunters Lane,Rugby,Warwickshire,CV21 1EA,52.38191,-1.26137,MRF,C,,,,,,,,,,,,,,,,,,,,,
134,Charity,1,Clifton Road Youth Centre,Clifton Road,Sutton Coldfield,West Midlands,B73 6EB,52.56276,-1.83005,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
134,Charity,1,Clifton Road Youth Centre,Clifton Road,Sutton Coldfield,West Midlands,B73 6EB,52.56276,-1.83005,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
134,Charity,1,Clifton Road Youth Centre,Clifton Road,Sutton Coldfield,West Midlands,B73 6EB,52.56276,-1.83005,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
138,Charity,1,Colchester Furniture Project,Unit 2,Colchester,Essex,CO2 7EA,51.8871341,0.9038181,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
138,Charity,1,Colchester Furniture Project,Unit 2,Colchester,Essex,CO2 7EA,51.8871341,0.9038181,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
138,Charity,1,Colchester Furniture Project,Unit 2,Colchester,Essex,CO2 7EA,51.8871341,0.9038181,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
141,Reprocessor,8,Colnbrook Landfill,Sutton Lane,Slough,Berkshire,SL3 8AB,51.4902764,-0.5347182,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
141,Reprocessor,8,Colnbrook Landfill,Sutton Lane,Slough,Berkshire,SL3 8AB,51.4902764,-0.5347182,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
141,Reprocessor,8,Colnbrook Landfill,Sutton Lane,Slough,Berkshire,SL3 8AB,51.4902764,-0.5347182,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
141,Reprocessor,8,Colnbrook Landfill,Sutton Lane,Slough,Berkshire,SL3 8AB,51.4902764,-0.5347182,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
141,Reprocessor,8,Colnbrook Landfill,Sutton Lane,Slough,Berkshire,SL3 8AB,51.4902764,-0.5347182,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
141,Reprocessor,8,Colnbrook Landfill,Sutton Lane,Slough,Berkshire,SL3 8AB,51.4902764,-0.5347182,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
142,Other,6,Commercial Waste- Birmingham,Montague Street,Birmingham City,West Midlands,B9 4BA,52.48047,-1.8796,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
142,Other,6,Commercial Waste- Birmingham,Montague Street,Birmingham City,West Midlands,B9 4BA,52.48047,-1.8796,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
143,Charity,1,community Furniture Project (Basingstoke),6 Joule Road,Basingstoke,Berkshire,RG21 6XH,51.2737929,-1.1008896,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
143,Charity,1,community Furniture Project (Basingstoke),6 Joule Road,Basingstoke,Berkshire,RG21 6XH,51.2737929,-1.1008896,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
143,Charity,1,community Furniture Project (Basingstoke),6 Joule Road,Basingstoke,Berkshire,RG21 6XH,51.2737929,-1.1008896,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
144,Charity,1,Community Furniture Project (Newbury),Unit F,Newbury,Berkshire,RG14 5SS,51.3996324,-1.3116194,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
144,Charity,1,Community Furniture Project (Newbury),Unit F,Newbury,Berkshire,RG14 5SS,51.3996324,-1.3116194,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
144,Charity,1,Community Furniture Project (Newbury),Unit F,Newbury,Berkshire,RG14 5SS,51.3996324,-1.3116194,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
145,Charity,1,Community Furniture Shop (TREE),24 High Street,Clacton,Essex,CO15 1NR,51.7899071,1.1544876,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
145,Charity,1,Community Furniture Shop (TREE),24 High Street,Clacton,Essex,CO15 1NR,51.7899071,1.1544876,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
145,Charity,1,Community Furniture Shop (TREE),24 High Street,Clacton,Essex,CO15 1NR,51.7899071,1.1544876,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
146,Charity,1,Community Furniture Store (Ryedale),Unit 5,Scarborough,North Yorkshire,YO12 4EH,54.2720061,-0.4172758,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
146,Charity,1,Community Furniture Store (Ryedale),Unit 5,Scarborough,North Yorkshire,YO12 4EH,54.2720061,-0.4172758,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
146,Charity,1,Community Furniture Store (Ryedale),Unit 5,Scarborough,North Yorkshire,YO12 4EH,54.2720061,-0.4172758,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
147,Charity,1,Community Furniture Store (York),Unit 29,York,North Yorkshire,YO10 3DW,53.95677,-1.06616,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
147,Charity,1,Community Furniture Store (York),Unit 29,York,North Yorkshire,YO10 3DW,53.95677,-1.06616,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
147,Charity,1,Community Furniture Store (York),Unit 29,York,North Yorkshire,YO10 3DW,53.95677,-1.06616,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
148,Charity,1,Community Furniture Warehouse (TREE),8 Hoffmans Way,Chelmsford,Essex,CM1 1GH,51.7348,0.47542,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
148,Charity,1,Community Furniture Warehouse (TREE),8 Hoffmans Way,Chelmsford,Essex,CM1 1GH,51.7348,0.47542,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
148,Charity,1,Community Furniture Warehouse (TREE),8 Hoffmans Way,Chelmsford,Essex,CM1 1GH,51.7348,0.47542,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
149,Charity,1,Community Sustainability Services,The Old St Peters Church Hall,Sunderland,Tyne and Wear,SR3 4JW,54.88308,-1.43485,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
149,Charity,1,Community Sustainability Services,The Old St Peters Church Hall,Sunderland,Tyne and Wear,SR3 4JW,54.88308,-1.43485,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
149,Charity,1,Community Sustainability Services,The Old St Peters Church Hall,Sunderland,Tyne and Wear,SR3 4JW,54.88308,-1.43485,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
150,Charity,1,Community Sustainability Services (CSS),Unit 13c,Sunderland,Tyne and Wear,SR5 3TX,54.92178,-1.41371,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
150,Charity,1,Community Sustainability Services (CSS),Unit 13c,Sunderland,Tyne and Wear,SR5 3TX,54.92178,-1.41371,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
150,Charity,1,Community Sustainability Services (CSS),Unit 13c,Sunderland,Tyne and Wear,SR5 3TX,54.92178,-1.41371,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
151,Charity,1,Community Sustainability Services*,24 Holmeside,Sunderland,Tyne and Wear,SR1 3JE,54.9045271,-1.3836267,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
151,Charity,1,Community Sustainability Services*,24 Holmeside,Sunderland,Tyne and Wear,SR1 3JE,54.9045271,-1.3836267,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
151,Charity,1,Community Sustainability Services*,24 Holmeside,Sunderland,Tyne and Wear,SR1 3JE,54.9045271,-1.3836267,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
152,Charity,1,Communityu Furniture Store (Selby),Unit 2,Selby,North Yorkshire,YO8 8NB,53.7698715,-1.0654993,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
152,Charity,1,Communityu Furniture Store (Selby),Unit 2,Selby,North Yorkshire,YO8 8NB,53.7698715,-1.0654993,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
152,Charity,1,Communityu Furniture Store (Selby),Unit 2,Selby,North Yorkshire,YO8 8NB,53.7698715,-1.0654993,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
153,Charity,1,Concord Youth Centre,Claremont Road,Birmingham City,West Midlands,B11 1LF,52.46383,-1.87421,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
153,Charity,1,Concord Youth Centre,Claremont Road,Birmingham City,West Midlands,B11 1LF,52.46383,-1.87421,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
153,Charity,1,Concord Youth Centre,Claremont Road,Birmingham City,West Midlands,B11 1LF,52.46383,-1.87421,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
156,Other,6,Country Style,Ashford Road,Maidstone,Kent,ME17 2DL,51.2359377,0.7295928,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
156,Other,6,Country Style,Ashford Road,Maidstone,Kent,ME17 2DL,51.2359377,0.7295928,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
159,Charity,1,Coventry City Mission,Deedmore Christian Centre,Coventry,West Midlands,CV2 2AA,52.4397058,-1.4581602,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
159,Charity,1,Coventry City Mission,Deedmore Christian Centre,Coventry,West Midlands,CV2 2AA,52.4397058,-1.4581602,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
159,Charity,1,Coventry City Mission,Deedmore Christian Centre,Coventry,West Midlands,CV2 2AA,52.4397058,-1.4581602,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
162,Charity,1,CRAFT Ceredigion Recycling and Furniture Team,,Aberystwyth,Mid Wales,SY23 1LH,52.4139545,-4.0818304,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
